id,Author,Text,User Location,Country_Code,Tweet Country,created_at
1374311582117855236,icjm_,"RT @BERcoza: As expected, the 🇿🇦 domestic trade sector experienced another tough start to the new year. Much of the performance of the sect…",,None,None,2021-03-23 10:46:29
1374311583472570373,mark14907,B.C. frontline workers to be eligible for COVID-19 shot in April https://t.co/ZZ4OyFRbZZ,London,None,None,2021-03-23 10:46:29
1374311583569051651,CarlEddy9896,RT @USATODAY: How the COVID-19 pandemic is affecting every state: Latest updates.  https://t.co/zVBuSOrKsW,"England, United Kingdom",None,None,2021-03-23 10:46:29
1374311585502625795,GnomeFirst,RT @mark_tarello: The Minnesota Department of Health reported 0 additional COVID-19 deaths this Monday across Minnesota... That has not hap…,Your back yard,None,None,2021-03-23 10:46:30
1374311591462723600,JudgeWren,One Year into the Pandemic: Implications of COVID-19 for Social Determinants of Health https://t.co/cpNH9UiSJ1… https://t.co/GgzT7Eh6e3,"Fort Lauderdale, FL",US,United States,2021-03-23 10:46:31
1374311594792873985,theSundaily,"One year on from first lockdown, Britain grieves for Covid-19 dead https://t.co/unTpQr6HAe",Petaling Jaya,None,None,2021-03-23 10:46:32
1374311595380203521,Zeynelradio,"RT @allthecitizens: BREAKING: Firm awarded £16.2m across multiple Covid-19 contracts has extensive links to the Conservatives.

Softcat Plc…","London, England",None,None,2021-03-23 10:46:32
1374311597238218753,damienluviano,AstraZeneca COVID-19 Vaccine Trial Data Questioned By Safety Board https://t.co/uaOO5wQlRs,"Salem, VA",None,None,2021-03-23 10:46:32
1374311597301174272,EvidenceChipad2,"RT @cv_zim: Plight of women with disabilities in accessing SRHS during Covid-19
https://t.co/U4OzAGmAmM
#communityvoices
@NhimbeM @The_CBNe…",Zimbabwe Gweru,None,None,2021-03-23 10:46:32
1374311597540208644,HIREMAIDEA,"13 new Covid-19 cases in Singapore, all imported https://t.co/PC6U3a9N0i",Singapore,None,None,2021-03-23 10:46:32
1374311598223949830,krtmen,"hahaha...

@TheBabylonBee 

Study: COVID-19 Impacts Men, Women More Than All Other Genders Combined",,None,None,2021-03-23 10:46:33
1374311599972945921,joestou1234,This better than COVID,"Georgia, USA",None,None,2021-03-23 10:46:33
1374311601138925575,jlaurence,RT @moderna_tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,Makati; Quezon Province,None,None,2021-03-23 10:46:33
1374311601877118976,Diwya3326,RT @FlaShBloGLive: #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,,None,None,2021-03-23 10:46:34
1374311605823938563,DougSco26903450,"#WTF
U.S. health body questions AstraZeneca's COVID-19 vaccine trial data https://t.co/WQyWdalgiC",,None,None,2021-03-23 10:46:34
1374311607304552450,Jo_Kwanghee_07,"RT @LOLGOP: More than a thousand Americans needlessly dying of Covid-19 , dozens more dying of gun violence and more than hundred thousand…","Bay Area, CA",None,None,2021-03-23 10:46:35
1374311607912652803,Vote_4_Sickular,RT @RShivshankar: Good move by NDA. All above 45+ to get COVID-19 vaccine from April 1.,,None,None,2021-03-23 10:46:35
1374311608470675457,EdgarJordanDBA,RT @ABecenti: Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Grimesland, NC",None,None,2021-03-23 10:46:35
1374311610215505920,Eleanortmoore,"RT @Corkcoco: 🍾Join us 7pm this Wednesday for Mayors Community Awards 2021
🥁Nominees for South Cork are:
Rob O'Brien
Paul Byrne 
Aisling Cl…","Cork, Ireland",None,None,2021-03-23 10:46:36
1374311610148253699,Sharsp1Shar,"RT @nad0227: News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: https://t.co/K1dj8Z7q8x",,None,None,2021-03-23 10:46:35
1374311611540905986,felloreal,RT @BravinYuri: Yaani they are already selling covid-19 Vaccines. Who bewitched this country. Hawawezi ngoja? 🤔,Kenya,None,None,2021-03-23 10:46:36
1374311611452821505,swshipman,"Covid Versus the Flu, Revisited: 'This very steep increase was primarily driven by deaths in nursing homes (solid v… https://t.co/jnO7XrzFRV","Cohasset, MA",None,None,2021-03-23 10:46:36
1374311611943452674,collectables66,"RT @DoctorKarl: Eight Persistent COVID-19 Myths and Why People Believe Them
From a human-made virus to vaccine conspiracy theories, we roun…","Brisbane, Queensland",None,None,2021-03-23 10:46:36
1374311615336751104,DyingToRace,"RT @USWNT: A lockdown defender during her decorated career with the #USWNT, Dr. @Rachel_BVH is now on the frontlines of the fight against C…","New Delhi, India",None,None,2021-03-23 10:46:37
1374311615902924809,centraljunior,No change to website. In 60-64 available in the test areas from three weeks ago. Can’t register otherwise.,Central Canada,None,None,2021-03-23 10:46:37
1374311617802932226,marjojo2004,RT @crageshri: It’s #InternationalDayAgainstRacism &amp; a good opportunity to reflect on racialised health inequalities. These were highlighte…,UK,None,None,2021-03-23 10:46:37
1374311620541841410,periscopeislit,RT @henry_hamon: Best practices on @InterSystemsDev: COVID-19 Analytics on #InterSystemsIRIS. #Analytics #CSV #Docker #GCP #GoogleCloud #Cl…,,None,None,2021-03-23 10:46:38
1374311620915118084,ansssleyy,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 10:46:38
1374311624937406466,blueflame_86,"RT @krizzy_kalerqui: PH DAILY COVID-19     GOVERNMENT 
RECORD  HIGH              RESPONSE https://t.co/eVL0PhtYCZ",Republic of the Philippines,None,None,2021-03-23 10:46:39
1374311628993355781,FerozeJGandhi,"RT @IndiaToday: Speaking to India Today TV, Nawab Malik said that the BJP’s claims that Anil Deshmukh held a press conference or met police…",,None,None,2021-03-23 10:46:40
1374311630411026434,therealden78,"RT @CP24: Ontario restaurant workers will get COVID-19 vaccine in Phase 2, officials now confirm  https://t.co/Pt9j8rjGvq https://t.co/CB1j…",,None,None,2021-03-23 10:46:40
1374311630612357120,DonShlonzo,"RT @nytimes: Breaking News: U.S. officials said AstraZeneca might have included outdated information from its Covid-19 vaccine trial, provi…",,None,None,2021-03-23 10:46:40
1374311630557700096,OluHappinesss,"Baba be like “you chop my oil, so you must chop my pepper too” 😂😂😂",Nigeria,None,None,2021-03-23 10:46:40
1374311630612365319,greentea4mile,"RT @unakavanagh: Racism is not just in the US, it's very much in Ireland too. Help people of colour like me combat the hate.

Many thanks t…","Cork, Ireland",None,None,2021-03-23 10:46:40
1374311631845351425,yangerski,RT @varsitarianust: A Dominican priest-scientist is planning to test his Covid-19 vaccine—the first to be developed by a Filipino—at the Un…,,None,None,2021-03-23 10:46:41
1374311632084463618,PKRoyIAF,"Four cosmonauts shortlisted for Gaganyaan, India's spacemission, completed trg in Russia.
Project to be launched in… https://t.co/QHRtQevQWI",,None,None,2021-03-23 10:46:41
1374311636429836288,mca_debbie,"RT @PhoenixLeek: As we mark a year since the initial Covid-19 lockdown, put 20 mins aside to watch @claybodytheatre #GreenwoodDreams - a br…",,None,None,2021-03-23 10:46:42
1374311640489938947,BravinYuri,"RT @Zonknews20: AstraZeneca Covid-19 vaccine effective, US study finds https://t.co/a1zBp3Vlcw","Nairobi, Kenya",None,None,2021-03-23 10:46:43
1374311646873579522,itsmebuc,"@JustinTrudeau @AmbassadorTai ￼
CUMULATIVE COVID-19 VACCINATION
DOSES ADMINISTERED",,None,None,2021-03-23 10:46:44
1374311651512569857,jadenozzz,RT @CommonsPACAC: .@DavidDavisMP tells us that vaccine certificates would be discriminatory as there are a whole series of legitimate reaso…,"Bath, England",None,None,2021-03-23 10:46:45
1374311652284370948,galo__vasco,"How can someone be still so stupid on March, 2021?",Brazil,None,None,2021-03-23 10:46:46
1374311652544237578,markisaur,"RT @mikenavallo: Private sector, thank you!",Silay,None,None,2021-03-23 10:46:46
1374311656755462147,Astathe1_,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",London,None,None,2021-03-23 10:46:47
1374311659863486464,JohnLothian,"Regeneron Covid-19 Antibody Drug Reduced Risk of Hospitalization, Death by 70% in Late-Stage Trial https://t.co/m2b9EBwKJF",Chicago,None,None,2021-03-23 10:46:47
1374311660333101056,PakinChengdu,RT @ForeignOfficePk: A recap of major milestones and achievements of the Government &amp; People of Pakistan in the past year despite the chall…,"Sichuan Province, P.R. China",None,None,2021-03-23 10:46:47
1374311661163675649,rhammer,"RT @LOLGOP: More than a thousand Americans needlessly dying of Covid-19 , dozens more dying of gun violence and more than hundred thousand…","Traverse City, Michigan",None,None,2021-03-23 10:46:48
1374311662308757508,SarahTa27857469,"RT @NursingNotesUK: It is believed that over 1,000 health and care workers have died after testing positive for COVID-19 since March 2020.…","South East, England",None,None,2021-03-23 10:46:48
1374311664443609094,jfranklynh,RT @ThatTimWalker: Is that Murdoch’s rags can’t - or won’t - break stories like this? https://t.co/APDokdiB4v,,None,None,2021-03-23 10:46:48
1374311665118765059,sb19ever,"RT @jlovessb19: ‼️HELP RT‼️

Not SB19 related, but I just want to help my close friend dahil nag positive sa Covid-19 and naka confine Papa…",,None,None,2021-03-23 10:46:49
1374311665949286401,justindian11,"RT @Reuters: More producers of COVID-19 vaccines should follow AstraZeneca’s lead and license technology to other manufacturers, the World…",,None,None,2021-03-23 10:46:49
1374311667052462082,KalaUsdadia,News18 Evening Digest: Cabinet Approves Covid-19 Vaccinations for Those Above 45 Years From April 1 and Other Top S… https://t.co/uxyBGWb937,"Gujarat, India",None,None,2021-03-23 10:46:49
1374311667765444609,cnnphilippines,"During HPAAC Town hall meeting, Dr. Anna Ong-Lim says there might be a relation between COVID-19 variants and spike… https://t.co/qrLp6geOR3",Philippines,None,None,2021-03-23 10:46:49
1374311668931514368,INDdotNews,Covid-19 vaccine for everyone aged above 45 from April 1: Govt https://t.co/MiGAogJzlZ,,None,None,2021-03-23 10:46:50
1374311670697320451,HerrTinnbart,RT @Roche: Antigen tests are an important tool to help manage the COVID-19 pandemic. Samples for an antigen test can be collected with so-c…,Wörtersee,None,None,2021-03-23 10:46:50
1374311671997472773,wonderi39063030,RT @HackedOffHugh: Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors. https://t.co/Uvxg5Xa…,Australia,None,None,2021-03-23 10:46:50
1374311673218097153,WhiteWingedDov,Several NH Schools Closed Due To Teacher Absences After COVID-19 Shot – CBS Boston https://t.co/DKyUNMBEAa,,None,None,2021-03-23 10:46:51
1374311673734041602,unisonscot,"RT @unisontheunion: Please join us in a minute’s silence at noon, honouring those lost to Covid-19 this year. We’d also like to hear from y…",Scotland,None,None,2021-03-23 10:46:51
1374311674207891459,_AlanaNicole1,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Augusta, Georgia ",None,None,2021-03-23 10:46:51
1374311676011499520,bright_oparaji,"RT @galo__vasco: How can someone be still so stupid on March, 2021? https://t.co/BH3aF6E9l9",Liverpool ,None,None,2021-03-23 10:46:51
1374311676506304517,bonlessbangus,"RT @nad0227: News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: https://t.co/K1dj8Z7q8x",Ph,None,None,2021-03-23 10:46:51
1374311677286477828,IahRoque,"RT @theklmanuel: The ""NCR Plus"" COVID-19 ""bubble"" (2021) reminds me of this scene from the Simpsons Movie (2007). https://t.co/wqiycKrau1",Upper East Side,None,None,2021-03-23 10:46:51
1374311677475258374,Jaihind46881582,"RT @FinancialXpress: Covid-19 in Maharashtra: CM Thackeray favours lockdown in some cities if cases keep rising, says Tope
https://t.co/pjI…",,None,None,2021-03-23 10:46:52
1374311677412409344,nic_gridley,Calling all LBU undergrads. We have 100 Mastercard vouchers of £20 to give away. Take part in our COVID-19 survey t… https://t.co/EaZfiYD8cn,The north ,None,None,2021-03-23 10:46:52
1374311678033199105,AAhmed991,RT @ForeignOfficePk: A recap of major milestones and achievements of the Government &amp; People of Pakistan in the past year despite the chall…,"کراچی, پاکستان",None,None,2021-03-23 10:46:52
1374311681669668864,raoult_dj,@kaepora No one is wondering why life is back to normal in China while the government is far from even trying to va… https://t.co/CgKZcIKI81,Ashburn,None,None,2021-03-23 10:46:53
1374311681690533890,makoto_au_japon,RT @BarbadosToday: CMO urges people to get tested for COVID-19 - https://t.co/bP9ttmR9B2 https://t.co/eAWr6OfdM4,#Japan or #Genève #Geneva 🇨🇭,None,None,2021-03-23 10:46:53
1374311682974044163,NFRotarySunrise,RT @niagarahealth: REMINDER: Our Assessment Centres are no longer testing individuals who are travelling outside of Canada and require a CO…,,None,None,2021-03-23 10:46:53
1374311682953117696,tortura131,"@cnni 🇭🇺11:15-New COVID-19 record set in Hungary with 252 deaths.
Hungary recorded 252 coronavirus-related deaths o… https://t.co/06ti3FOA9h","Cataluña, España",None,None,2021-03-23 10:46:53
1374311685058596867,therealden78,"RT @CP24: 'The numbers are slowly going up,' Ontario's chief medical officer of health says as the province logs nearly 1,700 new COVID-19…",,None,None,2021-03-23 10:46:53
1374311685662593027,bright_oparaji,"RT @JohnLothian: Regeneron Covid-19 Antibody Drug Reduced Risk of Hospitalization, Death by 70% in Late-Stage Trial https://t.co/m2b9EBwKJF",Liverpool ,None,None,2021-03-23 10:46:53
