Author,Text,User Location,Country_Code,Tweet Country,created_at,Emotion
Torbay_Council," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ","Torbay, Devon",None,None,2021-03-23 11:28:00,anger
THEXOPRlNT," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:28:00,anger
tardisdrwho1962," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","North West, England",None,None,2021-03-23 11:28:00,anger
kentoie," : The hard working people at  have uploaded the nice organised version of the new ""Steps"" regulations…","Panabo, Davao Region",GBR,None,2021-03-23 11:28:00,anger
Naginasyed88611,"One year ago today, on March 23, 2020, I made the first of my COVID-19 maps for . Since then I have ma… ",karnatak.India,None,None,2021-03-23 11:28:01,fear
valthirteen, : Someone is looking for a Nanny/House Manager in Lagos. The ideal nanny would be great at multi-tasking. The kids are age…,GBR,None,None,2021-03-23 11:28:02,neutral
kimincognito, : Check out this Times article on   et al's new study on the waiting time for a hip or knee arthr…,here or there,None,None,2021-03-23 11:28:02,fear
Jullian1102hihi," : Official figures show the GBR has recorded 4,712 daily COVID-19 cases and a further 65 deaths following a positive test

F…",Arkham Asylum,None,None,2021-03-23 11:28:02,fear
BullOLGreens," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Cambs, London, S E Asia",None,None,2021-03-23 11:28:02,anger
oversat, What’s grotesque is the WHO screwing the pooch in the beginning days of COVID-19 to where it later spread worldwide.,The Clarke Belt,GBR,None,2021-03-23 11:28:02,anger
hariharanCP2, : US President  congratulated President  &amp,Coimbatore,None,None,2021-03-23 11:28:02,fear
north_news, : JUST IN: Chancellor Angela Merkel has proposed putting Germany into hard lockdown over the Easter break to try to reverse a w…,"Northumberland County, ON",None,None,2021-03-23 11:28:02,fear
KLThisWeek,"Featured -

EMG Solicitors has made a raft of new appointments and is rolling out software advances to ensure it co… ",City of Kawartha Lakes,None,None,2021-03-23 11:28:03,fear
phl17," : Truth be told, COVID-19 took so much away from us. We smile, laugh and live through the pain just so we can go on living bu…","Philadelphia, PA",None,None,2021-03-23 11:28:03,sadness
Gablesdogscats," : Liza Soberano on COVID-19 situation in the country: ""Where is the support for the poor in the country?""
…","Plymouth, England",None,None,2021-03-23 11:28:03,neutral
OlivierJolicoe1," : Breaking News: U.S. officials said AstraZeneca might have included outdated information from its Covid-19 vaccine trial, provi…","Montréal, Québec",None,None,2021-03-23 11:28:03,anger
krisdyer_1, : Some people are full of envy and hate. Machakos has 575 Covid-19 isolation beds. We also have over 60 ICU beds with vent…,Trinidad and Tobago,USA,None,2021-03-23 11:28:03,fear
bmusila, : A recap of major milestones and achievements of the Government &amp,,None,None,2021-03-23 11:28:04,fear
Dr_Ew_MU, : A Comment article published in  discusses how the approved COVID-19 vaccines trigger innate immunity to pr…,Over Yonder,USA,None,2021-03-23 11:28:04,fear
scott_and_ball, : friendly reminder that men who have sex with men aren’t allowed to donate blood unless they’ve been abstinent for 3 months (…,Chester,None,None,2021-03-23 11:28:05,anger
oi2496," : :28:43,
1.37432221339075e+18,alejandraaa__56, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,,None,None,2021-03-23 11:28:44,
1.37432221353754e+18,iskrammer, : what’s the most absurd and/or sensible tweet/fb post/ig post/soc med post about covid-19 (specifically about preventio…,20",,None,None,2021-03-23 11:28:06,fear
dennis_1William, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,"California, USA",None,None,2021-03-23 11:28:06,fear
frank3davies,WATCH: Valenzuela City Doctors answer the frequently asked questions about #VCVAX and COVID-19 vaccines … ,Scotland.,None,None,2021-03-23 11:28:06,fear
ChasemanGlobal, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"EMEA, AMERICAS & APAC",None,None,2021-03-23 11:28:06,fear
RamshettyVishnu," : 16 Kenyatta University students developed ventilators &amp; swabs to help the government combat covid-19 but upto date, they ar…",Hyderabad,None,None,2021-03-23 11:28:06,fear
iyernbk, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,,None,None,2021-03-23 11:28:06,fear
GasantAbarder," : Breaking: AstraZeneca might have included outdated information from a clinical trial of its Covid-19 vaccine, according…","Cape Town, South Africa",None,None,2021-03-23 11:28:07,anger
Maymie0911, _tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,"Ayutthaya, Thailand. ",USA,None,2021-03-23 11:28:07,joy
ShinodaSenshi," _bhd: Have you ever wonder how was the covid-19 vaccine developed so fast? 

Here's how and why! 

: 

 ht…",In Formation,None,None,2021-03-23 11:28:08,neutral
StandUp4USA2," : This administration is SO bad it's making Imee Marcos look good.

Let that sink in.",FA Free America,None,None,2021-03-23 11:28:08,neutral
milimouse_," Britain is a global leader in how to fail, both with Covid-19 and Brexit. We have the highest per capi… ",She/her,None,None,2021-03-23 11:28:09,neutral
AmazzoneFuriosa, : Some people are full of envy and hate. Machakos has 575 Covid-19 isolation beds. We also have over 60 ICU beds with vent…,,None,None,2021-03-23 11:28:09,fear
GideonGil," : Hello _EAPRO ,  and  (official ambassador of Unicef Asia-Pacific region) just r…",Boston,None,None,2021-03-23 11:28:11,fear
Kunlele3," : Official figures show the GBR has recorded 5,177 covid-19 cases but ""owing to processing issues for deaths in England, the…",,USA,None,2021-03-23 11:28:11,fear
BHumbeeck,Arizona to lower COVID-19 vaccine registration in Tucson to 16 and older  via  -… ,,None,None,2021-03-23 11:28:11,fear
HWatchNorthants, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,"Northamptonshire, GBR",AUS,None,2021-03-23 11:28:12,joy
MedicalCastle,Remember! The former JCPenny at the Fashion Square Mall is now a COVID-19 vaccine site! ,,None,None,2021-03-23 11:28:12,fear
beavpd,Human rights out the window then,MNL| CULION,None,None,2021-03-23 11:28:12,fear
DeptoFamiliaPR," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","San Juan, USA",GBR,None,2021-03-23 11:28:13,anger
tbexperimental," : If you do, you are a ""racist."" The emergence of multiple variants of the original virus only underscores the mounting costs…",,None,None,2021-03-23 11:28:13,anger
Keyser_Solze12," : BREAKING: AstraZeneca may have used ‘outdated information’ in announcing results from Covid-19 vaccine trial, U.S. officials…","South Australia, Australia",None,None,2021-03-23 11:28:13,anger
WsquareN, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,Itanagar,None,None,2021-03-23 11:28:14,fear
MrParashoot," _sudhakar: From April 1st, vaccine will be available to all citizens above 45 years of age. This will ensure better coverage and wil…",,None,None,2021-03-23 11:28:14,fear
EvansHartLtd," : Suck on that, Macron and Merkel.",London,None,None,2021-03-23 11:28:15,neutral
kimhudsontv," _News: From April 1, all people above 45 years of age entitled to get COVID-19 vaccine: Union minister Prakash Javadekar","St. Louis, MO",None,None,2021-03-23 11:28:15,fear
derrygandhi7,"Until covid-19 I never realized how many stupid Americans exist. Well actually I take that back, until the dark lor… ","Dundee, Scotland",None,None,2021-03-23 11:28:15,fear
vespasian91," : Mugadisho Erdogan hospital has donated medical supplies, medicine and other Personnel Protective Equipment (PPE) to DeMar…",,None,None,2021-03-23 11:28:16,fear
hein_evelyn, : #AstraZenecaWATCH - A U.S. health agency has issued a statement that AstraZeneca may have included outdated information i…,"Bonnechere Valley, Ontario",None,None,2021-03-23 11:28:16,fear
ginafaith_," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",,None,None,2021-03-23 11:28:16,fear
ONEChampions," : Research led by Lesley Dunleavy, Professor Catherine Walshe  and Professor  from  reveals…",Nigeria,USA,None,2021-03-23 11:28:16,fear
iam_joshyyy," : Medical apartheid during a pandemic Covid-19 has magnified the Israel’s ill-treatyof Palestinians, seen in the unequal acce…","Antipolo City, Calabarzon",None,None,2021-03-23 11:28:16,fear
sistinechaebol,"Once known as tennis's ""fifth grand slam"", the Miami Open has been further ravaged by the Covid-19 pandemic. Prize… ",,USA,None,2021-03-23 11:28:16,sadness
TAiforgood,Guilty,Global,None,None,2021-03-23 11:28:16,neutral
menforudders, : Someone is looking for a Nanny/House Manager in Lagos. The ideal nanny would be great at multi-tasking. The kids are age…,in your dreams,USA,None,2021-03-23 11:28:17,neutral
dennis_1William, : The  COVID-19 data explorer is an excellent resource if you would like to know what's going on further a…,"California, USA",GBR,None,2021-03-23 11:28:17,fear
dariyapur36, : State public health officials seeking to contain a third wave of coronavirus on Cape Cod tested more than 200 people for…,patna,None,None,2021-03-23 11:28:17,fear
valentine2fine, : You can help protect others in your community by getting a COVID-19 vaccine.  Your primary care doctor or the health cen…,village hidden in the hole(LA),None,None,2021-03-23 11:28:17,fear
ssullsays," _VotingTeam: Hello _EAPRO ,  and  (official ambassador of Unicef Asia-Pacific region) just…",,None,None,2021-03-23 11:28:17,fear
deNutrients," : BREAKING: AstraZeneca may have used ‘outdated information’ in announcin IS A VIRUS- USE THIS TYPE OF FOOD TO FIGHT COVID- YOU DON'… ,,None,None,2021-03-23 11:28:58,
1.37432227586501e+18,RicRistorcelli,New U.S. COVID-19 cases show weekly uptick for first time since January ,Clearwater",USA,CAN,None,2021-03-23 11:28:18,fear
OwenJones84, _tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,London,None,None,2021-03-23 11:28:18,joy
mmanwar58," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Dubai. UAE,None,None,2021-03-23 11:28:18,anger
APintoHMH," : 2 minutes silence for all the supporters of Owaisi, who were making fun of Covid-19 vaccine.

Isko dekho kaise sharmaa ra…","Orlando, FL",None,None,2021-03-23 11:28:19,fear
elisaaraujo, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,Brasil,None,None,2021-03-23 11:28:19,fear
AlexCarbone27," : Health Ministry: Three new Covid-19 clusters detected, all linked to workplaces
  …","Toronto, Ontario",None,None,2021-03-23 11:28:20,fear
bmlyle, : Today is #NationalDayOfReflection and we're taking a moment to reflect on the past year. COVID-19 has affected so many li…,,None,None,2021-03-23 11:28:20,sadness
MillyMia8,"28 community heroes and acts of kindness in Dacorum that have been a shining light during the Covid-19 pandemic
",,GBR,None,2021-03-23 11:28:20,fear
ljwmsGBR," : Official figures show the GBR has recorded 6,040 new covid-19 cases and a further 158 deaths in the latest 24-hour period…",,None,None,2021-03-23 11:28:20,fear
CllrMaria," : The director general of the  invites journalists to register for the FREE online course: ""Covering the COVID-19 vaccine:…",,None,None,2021-03-23 11:28:20,fear
marina_b612," : We should be dealing with the COVID-19 pandemic but no, dictators of the region saw the timing as an opportunity to se…",,None,None,2021-03-23 11:28:20,fear
lamoncivais, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Laredo, TX",None,None,2021-03-23 11:28:21,fear
RomyCerratti," :  Just seen this ""Care home workers will be required by law to have a Covid-19 jab under a historic legal chang…","South East, England",None,None,2021-03-23 11:28:21,fear
charlenesulli15,New U.S. COVID-19 cases show weekly uptick for first time since January ,,None,None,2021-03-23 11:28:21,fear
glenzo92,"Just in: Results from a U.S. trial of AstraZeneca's COVID-19 vaccine may have used ""outdated information,"" U.S. fed… ",,USA,None,2021-03-23 11:28:21,fear
choplifecass," : This should be a day of reflection - but also rage.

Around 1 in every 500 Britons have been killed by COVID-19 because of…",#ChopLifeCassandra,None,None,2021-03-23 11:28:22,fear
DisabilityFed,England and Wales.,Ireland,None,None,2021-03-23 11:28:22,neutral
serglevel20," : As an organization taught to do good unto all, MCGI keep on finding ways for its charitable and evangelical works to contin…",,None,None,2021-03-23 11:28:23,fear
Carlglo,I am not a virus. #stopasianhate #hateisavirus #antiasianracism,"Flushing ,MI",None,None,2021-03-23 11:28:23,fear
reemakkad, : JUST PUBLISHED!: Study finds patients in a state ‘worse than death’ while waiting for a hip or knee arthroplasty has nearly…,Washington D.C.,None,None,2021-03-23 11:28:24,fear
mdiko,storia,,None,None,2021-03-23 11:28:24,neutral
sarahdanicaa," Because the media obviously has their marching orders to spin increases as decreases 
Even if sounding… ",meleyen ‘22,USA,None,2021-03-23 11:28:24,fear
sadlercheryl," : Folks, Chicago has officially administered 1 million doses at city sites. It’s been three months since the first COVID-1…",cleveland,None,None,2021-03-23 11:28:25,fear
YESTEM_GBR, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,United Kingdom,None,None,2021-03-23 11:28:26,fear
DannyBoyOnO,"During the COVID-19 pandemic the Sonowal govt created a commission of inquiry with
prominent economists,the 1st tab… ",Bristol,None,None,2021-03-23 11:28:26,fear
Gothorsumn04," : Hey, nice to see regulators questioning science by press release from a #Covid vaccine maker.

Too bad they didn’t before.",I Be Here  I Be There,GBR,None,2021-03-23 11:28:27,fear
LuisaBorrell," _m_marandi: #SouthKorea's President Moon Jae-in has received his #COVID19 vaccine

Under his leadership #Korea has helped both Trump &amp;…","New York, USA",IND,None,2021-03-23 11:28:28,fear
DeeCMeyer, : Another reminder that human behaviour can impact potential exposure to mosquitoes and mosquito-borne disease,,USA,None,2021-03-23 11:28:28,fear
SMtsalanu, : FIFA made a $778 million loss in 2020 partly due to giving COVID-19 support to every Football Association and Confederat…,"Nairobi, Kenya",None,None,2021-03-23 11:28:28,anger
kushpol, : Attorney Dr. Reiner Fuelmich Reveals Crimes Against Humanity In Covid-19 Scandal - ,Nairobi,None,None,2021-03-23 11:28:28,fear
samdfjournalist," : Hey, nice to see regulators questioning science by press release from a #Covid vaccine maker.

Too bad they didn’t before…","Horsham, England",None,None,2021-03-23 11:28:29,fear
Cascadeglobal," : “For some of us, every time we step out, we have to worry if we will be targeted again.” Being spat on, coughed on, physic…",New Delhi,GBR,None,2021-03-23 11:28:29,fear
dennis_1William, _JCotton: Please pass on this survey - and fill it in yourself. Many thanks.,"California, USA",None,None,2021-03-23 11:28:30,joy
DenzZ____, : Another bites the dust. Here is every movie delayed by the COVID-19 pandemic and their new release dates.  …,Does it MATA?,None,None,2021-03-23 11:28:30,sadness
cadagski," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:28:30,anger
mikasa13654797," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:28:30,anger
Uptotherewithit," : ‘WHERE IS THE SUPPO FOR THE POOR?’ 

Actress Liza Soberano on Monday expressed concern over the situation of many Fil…",North West England,None,None,2021-03-23 11:28:30,fear
ullaevoy," : In case you needed another reason to get the COVID-19 vaccine when you can! 

Find My Vaccine Group: …",North America,USA,None,2021-03-23 11:28:31,neutral
bilarsofia," : vaccination + pre-departure COVID-19 test + home quarantine for 1 week + post-quarantine COVID-19 test.

Easy strat to l…","São Paulo, Brasil",None,None,2021-03-23 11:28:31,fear
TigersBloodThtr,"  cancel donuts,Columbia",DC area ,None,None,2021-03-23 11:28:31,fear
Rob_Ruadh,"Is amazing, eh? If COVID-19 is simply explained is easy to talk prevention.",,None,None,2021-03-23 11:28:31,joy
drthuranira, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors. …,"Nairobi, Kenya",None,None,2021-03-23 11:28:32,joy
dennis_1William,Another mass shooting... isn’t it insane that the covid-19 pandemic completely  memoryholed America’s mass shooting epidemic,"California, USA",USA,None,2021-03-23 11:28:32,fear
preeetyyx,"Now that pretty much all of the most vulnerable people have been vaccinated, what is the probability of COVID-19 im… ",hell,None,None,2021-03-23 11:28:32,fear
New_Narrative,"REMINDER:

Happening today at 10:30AM EST /14:00 GMT.

Catch FLD's Hannah Storey speaking on the World Bank Covid 1… ", Fed Chair Powell testify on COVID-19 Economic Relief @FSCDems @financialcmte - LIVE at noon ET on C-SPAN https://t…,On the road,None,None,fear
_TheAma_," : How the COVID-19 #Censors Killed the #Truth
","Nairobi,Kenya",None,None,2021-03-23 11:28:33,fear
steen1969," : Let people get their free f***ing donut. 

Can we have a fleeting moment of joy after a year of hell without a sermon?","Louisville, KY",None,None,2021-03-23 11:28:33,joy
KelliShae_," : Today, the Ontario gov't rejected 's bill to provide rent subsidies to people who can't pay their rent through n…",NYC ✈️ DFW ,None,None,2021-03-23 11:28:33,anger
MascaraJeff,We are joining the one-minute silence at 12noon this national #DayOfReflection to remember the many people who have… ,,None,None,2021-03-23 11:28:33,sadness
phil72192361, : . has been rebGBRed by a US health authority after a trial monitoring board said data published from a large s…,United Kingdom,None,None,2021-03-23 11:28:34,fear
TessaDevos1," : 11.

New software updates are coming, already planned.

",,None,None,2021-03-23 11:28:34,joy
shiranui03, : Pope Francis has arrived in Iraq for the first-ever papal visit to the country and his first international trip since the…,,None,None,2021-03-23 11:28:35,joy
Andrea933860721, : The COVID-19 Vaccine  should be a public good available accessible &amp,,None,None,2021-03-23 11:28:35,fear
MB12Germany," : Today is Day 2 of #MyBodyMyMind!
, Like and Share if you agree that -&gt; ""Youth must be at center of decision making for COV…",,USA,None,2021-03-23 11:28:35,fear
Sue97059904,A staggeringly dangerous (illegal?) precedent. And one that will play *right* into the hands of anti-vaxxers.,,None,None,2021-03-23 11:28:35,fear
VicciCotty," : Child protection &amp; support are in urgent need of reform as COVID-19 increases risk of serious harm to young children

Ne…",At Home ,None,None,2021-03-23 11:28:35,fear
rylebrmdz," : Solomon Islands Ministry of Health &amp; Medical Services has completed the training of its health workers, in preparation f…",West,None,None,2021-03-23 11:28:36,fear
Chris87076487," : UPDATE: Idaho Legislature SHUTS DOWN due to Covid-19 outbreak. 
At least 6 of the 70 House members have tested positive f…",,None,None,2021-03-23 11:28:36,fear
aruneous," : You hear Brazil is getting hit hard by a Covid-19 variant? Not in Maxaranguape, in northeast Brazil that adopted #Ivermect…","Los Angeles, CA",GBR,None,2021-03-23 11:28:36,fear
lindaws, _ie: Two crèches hit with Covid-19 outbreaks – one affecting 12 children and 8 staff ,Peace River  ,None,None,2021-03-23 11:28:36,fear
_ginoisaac," : Happening today at 9 a.m. 
Watch live , Facebook or YouTube at  Follow along w…",In a hole in the ground,None,None,2021-03-23 11:28:37,fear
DevinxTM," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Manchester, NH",GBR,None,2021-03-23 11:28:38,anger
_jawiee, : COVID-19 won't even be close to the deadliest pandemic in human history. But if will by far be the dumbest.,,USA,None,2021-03-23 11:28:38,fear
nlygo, : at some point this sketch becomes jazz,London/ Edgware,None,None,2021-03-23 11:28:38,fear
whateversusan,Don't miss this week's People for a special supplement marking a year of Covid-19 in Wexford. Packed with thought-p… ,Somewhere near the CT River,None,None,2021-03-23 11:28:38,fear
tay_miii," : This is outstanding reporting and analysis. Anyone in politics who cares about inequality, about the North, about the Cov…",,"Islamabad, Pakistan",None,2021-03-23 11:28:38,joy
BoneJointRes, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"London, GBR",USA,None,2021-03-23 11:28:39,fear
dennis_1William,B.1.1.7 Variant Found In Animals—Are People At Risk Of Catching A Covid-19 Variant From Their Pets? ,"California, USA",GBR,None,2021-03-23 11:28:39,fear
saraynebw,"First Covid-19 vaccination coming up this afternoon 

Fair to say as exciting as it is, having a phobia of needles… ",,None,None,2021-03-23 11:28:39,fear
Ima_Wa_Ame," : AstraZeneca may have included outdated information from COVID-19 trial, NIAID says ",,None,None,2021-03-23 11:28:40,anger
AwaisThabal," : This should be a day of reflection - but also rage.

Around 1 in every 500 Britons have been killed by COVID-19 because of…", Pakistani Nation on #PakistanResolutionDay. He said that US-…,"Islamabad, Pakistan",None,None,fear
BustedCherries," _:  ⁉ 
in COVID-19 times!

Central government's tax collections on petrol and diesel have jumped over 300 perc…","Mountain View, CA",None,None,2021-03-23 11:28:40,anger
NETimesMagazine,Pray for the Rising COVID-19 Cases | Victory - Honor God. Make Disciples. ,"North East, England","بہاولپور, پاکستان",None,2021-03-23 11:28:40,fear
She_Eyedah," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Johannesburg, South Africa ",None,None,2021-03-23 11:28:41,anger
mave_nice, : So many no-funs in the comments. I would like a free donut,Philippines 🇵🇭,None,None,2021-03-23 11:28:41,anger
Sue97059904,Have you been denied service because you didn’t receive the Covid-19 experimental gene toxic therapy injection AKA… ,,None,None,2021-03-23 11:28:41,anger
doranga, :  We'll observe one minute of silence at noon to remember those who have died during the COVID-19 pandemic. If you're travell…,,None,None,2021-03-23 11:28:41,sadness
PTIOfficialBWP, : #AstraZenecaWATCH - A U.S. health agency has issued a statement that AstraZeneca may have included outdated information i…, People of Pakistan in the past year despite the chall…,"بہاولپور, پاکستان",None,None,fear
AAlswaity," : We know 77% of all Georgia deaths due to complications from Covid-19 were over the age of 65. Of the remaining 23%, the o…",,None,None,2021-03-23 11:28:42,sadness
AndrewwC08,Thread,"Houston, TX",None,None,2021-03-23 11:28:42,neutral
sriharshith1, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,,CAN,None,2021-03-23 11:28:43,fear
truman_jeans," : Being protected from COVID-19 is the most obvious benefit of getting vaccinated, but here's another one: free doughnuts. 

Star…",petty 24/7,None,None,2021-03-23 11:28:43,joy
MEDEYFORYU," : Appeal to COVID-19 Survivors to donate Plasma  (as of 21 March 2021)

See original post here:  …",E concern you 👿👿👿👿,None,None,2021-03-23 11:28:43,fear
cherbic555," : Please join us in a minute’s silence at noon, honouring those lost to Covid-19 this year. We’d also like to hear from y…",Oxford,None,None,2021-03-23 11:28:43,joy
baynaammowray, : Everyone above 45 to get vaccinated for Covid-19 from April 1. Cabinet decision.  ,Balochistan ,None,None,2021-03-23 11:28:43,fear
ExpatJake," : We should be dealing with the COVID-19 pandemic but no, dictators of the region saw the timing as an opportunity to se…",Alberta Canada ,None,None,2021-03-23 11:28:43,fear
alejandraaa__56," : (1/4) Suspension of COVID-19 vaccine AstraZeneca; Paul-Ehrlich-Institut:

""The number of these cases after vaccination…",,None,None,2021-03-23 11:28:44,fear
iskrammer," : This should be a day of reflection - but also rage.

Around 1 in every 500 Britons have been killed by COVID-19 because of…","20, she/her",None,None,2021-03-23 11:28:44,fear
Rajput44767794," : . As mentioned on our Parish Newsletter at the weekend, we are marking in our two parishes today the “…",,None,None,2021-03-23 11:28:44,fear
valenzuelacity,   #COVID19Vic #COVID19Aus #COVIDVaccine #COVID19 who would have gue… ,"Valenzuela City, Philippines",None,None,2021-03-23 11:28:44,fear
PurpleRose12020," : The Covid-19 pandemic represented a test of elites in the U.S., from public-health experts to the corporate media. The…",My Bed,None,None,2021-03-23 11:28:44,fear
mokayaRED, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,,None,None,2021-03-23 11:28:47,fear
AiyanaPuppies, : If the Covid-19 Vaccines interview for a job  ,,GBR,None,2021-03-23 11:28:47,fear
Sue97059904, : COVID-19 won't even be close to the deadliest pandemic in human history. But if will by far be the dumbest.,,None,None,2021-03-23 11:28:47,fear
LRie_sunako,"As we prepare to mark World TB Day on Wednesday, 24 March 2021, it is important to consider how the worldwide Covid… ","keyboaRd&keyPadS, twitterworld",None,None,2021-03-23 11:28:48,fear
wangyuenli_eu, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,philippines,USA,None,2021-03-23 11:28:48,fear
loganbrandish,"Rajasthan registered six times more new COVID-19 cases in 20 days, says Ashok Gehlot - Business Insider India ","Ba Sing Se, Earth Kingdom",USA,None,2021-03-23 11:28:48,fear
Gaviidae_GBR, I have several friends that still believe that the COVID-19 pandemic is a hoax.,"England, United Kingdom",None,None,2021-03-23 11:28:49,sadness
Vin_Mwendwa," : One year on from first lockdown, Britain grieves for COVID-19 dead  ",,USA,None,2021-03-23 11:28:49,fear
Sadafelf2," : This should be a day of reflection - but also rage.

Around 1 in every 500 Britons have been killed by COVID-19 because of…",,GBR,None,2021-03-23 11:28:49,fear
dennis_1William,B.1.1.7 Variant Found In Animals—Are People At Risk Of Catching A Covid-19 Variant From Their Pets?… ,"California, USA",None,None,2021-03-23 11:28:50,fear
WilliamHarryman," : Being protected from COVID-19 is the most obvious benefit of getting vaccinated, but here's another one: free doughnuts. 

Star…","Tucson, AZ, USA",IND,None,2021-03-23 11:28:50,joy
Grifta2012,US officials say AstraZeneca may have used ‘outdated information’ in announcing results from Covid-19 vaccine.… ,,None,None,2021-03-23 11:28:50,anger
BabeeGarcia, : Lol you can still get COVID even after being vaccinated. The point of the vaccine is literally to teach the immune system…,"Virginia, USA",None,None,2021-03-23 11:28:50,neutral
RWalker_TN,"*Vaccine for all above age of 45 years from April 1: Govt*

Sachnews Jammu Kashmir :

NEW DELHI, MAR 23: From April… ","Birmingham, England",IND,None,2021-03-23 11:28:51,fear
elsolsiregresa, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Fort Worth, TX ",None,None,2021-03-23 11:28:51,fear
gyptaanil," : Making it law to have an experimental treatment, over two years away from trial completion, with no knowledge of long term…","Patna, India",None,None,2021-03-23 11:28:52,anger
lochanofficial," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ",Nepal,None,None,2021-03-23 11:28:52,anger
_aintlaurent, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Ponce, PR",None,None,2021-03-23 11:28:52,fear
Lakshmeeshsagar," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Sagar, India",None,None,2021-03-23 11:28:52,anger
HGWhites," : Australia didn’t eliminate COVID-19 by luck.

When the second wave began in Melbourne, our Prime Minister wanted us to learn…",,None,None,2021-03-23 11:28:52,anger
JihadwatchI, _Health: British drugmaker AstraZeneca Plc may have provided an incomplete view of efficacy data on its COVID-19 vaccine from a…,,GBR,None,2021-03-23 11:28:53,fear
CombsCombs2," : JDT CONTINUE CSR EFFOS THROUGH YAYASAN JDT

Johor Darul Ta'zim FC (JDT) community arm Yayasan JDT have continued with…",,None,None,2021-03-23 11:28:53,fear
M0jawi,I'm getting my 1st dose of the Covid-19 vaccine today. ,Somalia ,GBR,None,2021-03-23 11:28:54,joy
PeaknikMicki," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ",,None,None,2021-03-23 11:28:54,anger
Bjp4Muddebihal, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 11:28:55,fear
Salid32Salifu,"In India, where inequalities against women are intuitively practised, the disparity has only worsened due to the lo… ","Nottingham, England",None,None,2021-03-23 11:28:55,anger
YolahSpelman," : ‘WHERE IS THE SUPPO FOR THE POOR?’ 

Actress Liza Soberano on Monday expressed concern over the situation of many Fil…","Johannesburg, SA",None,None,2021-03-23 11:28:56,fear
stu_fraser," : BREAKING: AstraZeneca may have used ‘outdated infor3 11:29:43,
1.37432246339643e+18,FFuehrer,Distributing vaccines at the scale of COVID-19 is a monumental challenge and requires a resilient supply chain. Lea… ,Speyer","London via Oban, Scotland",None,None,2021-03-23 11:28:56,fear
KiD_ViNe, :   Wake up .. World Bank Document Lists COVID-19 Program Ending in March 2025.. …,"Fairmont, Wv",None,None,2021-03-23 11:28:56,fear
